invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_price,profit
7925,WALM025,Waco,Home and lifestyle,40.0,3.0,18/11/20,17:35:00,Credit card,5.0,0.48,120.0,57.599999999999994
7926,WALM029,Round Rock,Fashion accessories,25.0,3.0,17/12/23,18:57:00,Credit card,6.0,0.48,75.0,36.0
7927,WALM089,Southlake,Home and lifestyle,44.0,1.0,01/12/23,16:31:00,Credit card,7.0,0.33,44.0,14.520000000000001
7928,WALM075,San Marcos,Fashion accessories,32.0,3.0,20/12/20,19:40:00,Credit card,5.0,0.33,96.0,31.68
7929,WALM038,Sugar Land,Home and lifestyle,22.0,2.0,05/12/20,20:06:00,Credit card,6.0,0.48,44.0,21.119999999999997
7930,WALM025,Waco,Fashion accessories,19.0,1.0,14/11/20,16:21:00,Credit card,7.0,0.48,19.0,9.12
7931,WALM050,Victoria,Home and lifestyle,46.0,2.0,11/12/20,16:33:00,Ewallet,3.0,0.48,92.0,44.16
7932,WALM032,Tyler,Fashion accessories,73.0,3.0,27/11/21,19:50:00,Credit card,4.0,0.48,219.0,105.11999999999999
7933,WALM086,Rosenberg,Home and lifestyle,70.0,1.0,16/12/22,16:40:00,Credit card,5.0,0.33,70.0,23.1
7934,WALM032,Tyler,Fashion accessories,46.0,3.0,01/11/21,17:18:00,Credit card,5.0,0.48,138.0,66.24
7935,WALM086,Rosenberg,Home and lifestyle,60.0,3.0,22/11/23,15:12:00,Credit card,4.0,0.33,180.0,59.400000000000006
7936,WALM050,Victoria,Fashion accessories,55.0,1.0,18/11/22,18:43:00,Ewallet,3.0,0.48,55.0,26.4
7937,WALM035,San Angelo,Home and lifestyle,45.0,3.0,08/11/21,20:14:00,Credit card,7.0,0.48,135.0,64.8
7938,WALM065,Texas City,Fashion accessories,20.0,2.0,13/12/23,15:25:00,Credit card,5.0,0.33,40.0,13.200000000000001
7939,WALM084,Schertz,Home and lifestyle,16.0,2.0,17/12/21,16:37:00,Credit card,5.0,0.33,32.0,10.56
7940,WALM058,Port Arthur,Fashion accessories,38.0,3.0,25/11/21,20:01:00,Credit card,3.0,0.33,114.0,37.620000000000005
7941,WALM038,Sugar Land,Home and lifestyle,63.0,1.0,15/11/22,20:50:00,Credit card,6.0,0.48,63.0,30.24
7942,WALM099,Weatherford,Fashion accessories,27.0,2.0,02/12/20,17:30:00,Credit card,4.0,0.18,54.0,9.719999999999999
7943,WALM056,Rowlett,Home and lifestyle,56.0,3.0,02/11/22,15:01:00,Credit card,3.0,0.33,168.0,55.440000000000005
7944,WALM032,Tyler,Fashion accessories,23.0,2.0,07/11/21,20:21:00,Credit card,7.0,0.48,46.0,22.08
7945,WALM075,San Marcos,Home and lifestyle,16.0,1.0,28/11/21,17:53:00,Credit card,6.0,0.33,16.0,5.28
7946,WALM065,Texas City,Fashion accessories,45.0,1.0,26/11/22,20:49:00,Credit card,7.0,0.33,45.0,14.850000000000001
7947,WALM055,Waxahachie,Home and lifestyle,77.0,2.0,07/11/21,16:25:00,Credit card,3.0,0.33,154.0,50.82
7948,WALM074,Weslaco,Fashion accessories,52.0,2.0,17/12/22,20:51:00,Credit card,4.0,0.33,104.0,34.32
7949,WALM073,Seguin,Home and lifestyle,44.0,3.0,11/11/23,17:16:00,Credit card,4.0,0.33,132.0,43.56
7950,WALM058,Port Arthur,Fashion accessories,44.0,2.0,26/12/21,20:07:00,Credit card,5.0,0.33,88.0,29.040000000000003
7951,WALM032,Tyler,Home and lifestyle,57.0,3.0,01/12/22,20:45:00,Credit card,6.0,0.48,171.0,82.08
7952,WALM087,Waxahachie,Fashion accessories,80.0,1.0,10/12/20,16:19:00,Credit card,6.0,0.33,80.0,26.400000000000002
7953,WALM003,San Antonio,Home and lifestyle,29.0,3.0,10/11/21,17:17:00,Credit card,7.0,0.48,87.0,41.76
7954,WALM055,Waxahachie,Fashion accessories,54.0,3.0,01/11/23,19:59:00,Credit card,5.0,0.33,162.0,53.46
7955,WALM030,Richardson,Home and lifestyle,54.0,3.0,05/11/22,16:49:00,Credit card,3.0,0.48,162.0,77.75999999999999
7956,WALM073,Seguin,Fashion accessories,50.0,3.0,21/11/22,18:48:00,Credit card,4.0,0.33,150.0,49.5
7957,WALM046,Temple,Home and lifestyle,56.0,3.0,14/11/22,19:08:00,Credit card,5.0,0.48,168.0,80.64
7958,WALM009,Plano,Fashion accessories,43.0,3.0,01/12/23,20:14:00,Credit card,7.0,0.48,129.0,61.919999999999995
7959,WALM009,Plano,Home and lifestyle,48.0,1.0,21/11/23,18:07:00,Credit card,4.0,0.48,48.0,23.04
7960,WALM089,Southlake,Fashion accessories,83.0,2.0,04/12/23,20:23:00,Credit card,4.0,0.33,166.0,54.78
7961,WALM035,San Angelo,Home and lifestyle,15.0,2.0,13/11/20,18:38:00,Credit card,4.0,0.48,30.0,14.399999999999999
7962,WALM087,Waxahachie,Fashion accessories,40.0,1.0,29/11/22,20:46:00,Credit card,3.0,0.33,40.0,13.200000000000001
7963,WALM087,Waxahachie,Home and lifestyle,71.0,3.0,16/11/20,19:42:00,Credit card,5.0,0.33,213.0,70.29
7964,WALM087,Waxahachie,Fashion accessories,44.0,2.0,04/12/21,15:09:00,Credit card,5.0,0.33,88.0,29.040000000000003
7965,WALM069,Rockwall,Home and lifestyle,24.0,2.0,21/11/21,16:52:00,Credit card,4.0,0.33,48.0,15.84
7966,WALM087,Waxahachie,Fashion accessories,41.0,3.0,07/11/22,15:21:00,Credit card,6.0,0.33,123.0,40.59
7967,WALM046,Temple,Home and lifestyle,25.0,3.0,25/11/20,17:10:00,Credit card,3.0,0.48,75.0,36.0
7968,WALM029,Round Rock,Fashion accessories,27.0,2.0,04/11/23,16:35:00,Credit card,5.0,0.48,54.0,25.919999999999998
7969,WALM089,Southlake,Home and lifestyle,16.0,3.0,03/11/20,15:36:00,Credit card,5.0,0.33,48.0,15.84
7970,WALM025,Waco,Fashion accessories,34.0,1.0,06/11/22,15:50:00,Credit card,7.0,0.48,34.0,16.32
7971,WALM056,Rowlett,Home and lifestyle,65.0,3.0,02/11/21,18:56:00,Credit card,5.0,0.33,195.0,64.35000000000001
7972,WALM058,Port Arthur,Fashion accessories,34.0,1.0,19/11/23,18:32:00,Credit card,3.0,0.33,34.0,11.22
7973,WALM038,Sugar Land,Home and lifestyle,56.0,1.0,08/11/22,18:23:00,Credit card,6.0,0.48,56.0,26.88
7974,WALM058,Port Arthur,Fashion accessories,23.0,3.0,24/12/23,16:28:00,Credit card,5.0,0.33,69.0,22.77
7975,WALM069,Rockwall,Home and lifestyle,34.0,2.0,17/12/23,16:54:00,Credit card,5.0,0.33,68.0,22.44
7976,WALM099,Weatherford,Fashion accessories,65.0,1.0,03/12/21,16:48:00,Credit card,4.0,0.18,65.0,11.7
7977,WALM054,Sherman,Home and lifestyle,20.0,2.0,31/12/20,16:05:00,Credit card,7.0,0.21,40.0,8.4
7978,WALM003,San Antonio,Fashion accessories,29.0,2.0,09/12/20,17:01:00,Credit card,4.0,0.48,58.0,27.84
7979,WALM055,Waxahachie,Home and lifestyle,70.0,1.0,21/12/23,18:11:00,Credit card,6.0,0.33,70.0,23.1
7980,WALM075,San Marcos,Fashion accessories,43.0,2.0,25/11/21,15:14:00,Credit card,3.0,0.33,86.0,28.380000000000003
7981,WALM029,Round Rock,Home and lifestyle,23.0,3.0,03/11/22,20:27:00,Credit card,4.0,0.48,69.0,33.12
7982,WALM029,Round Rock,Fashion accessories,68.0,2.0,26/12/21,15:51:00,Credit card,5.0,0.48,136.0,65.28
7983,WALM084,Schertz,Home and lifestyle,56.0,2.0,27/12/23,15:33:00,Credit card,7.0,0.33,112.0,36.96
7984,WALM087,Waxahachie,Fashion accessories,36.0,2.0,03/12/21,16:34:00,Credit card,7.0,0.33,72.0,23.76
7985,WALM050,Victoria,Home and lifestyle,75.0,1.0,13/12/20,16:50:00,Ewallet,3.0,0.48,75.0,36.0
7986,WALM003,San Antonio,Fashion accessories,23.0,2.0,02/12/21,18:18:00,Credit card,3.0,0.48,46.0,22.08
7987,WALM009,Plano,Home and lifestyle,24.0,2.0,26/12/23,19:18:00,Credit card,7.0,0.48,48.0,23.04
7988,WALM056,Rowlett,Fashion accessories,25.0,3.0,24/12/20,20:39:00,Credit card,7.0,0.33,75.0,24.75
7989,WALM069,Rockwall,Home and lifestyle,15.0,2.0,29/11/20,17:45:00,Credit card,7.0,0.33,30.0,9.9
7990,WALM065,Texas City,Fashion accessories,81.0,2.0,21/12/20,17:32:00,Credit card,5.0,0.33,162.0,53.46
7991,WALM084,Schertz,Home and lifestyle,45.0,1.0,21/11/23,17:26:00,Credit card,4.0,0.33,45.0,14.850000000000001
7992,WALM082,Weslaco,Fashion accessories,53.0,1.0,11/12/20,16:54:00,Credit card,3.0,0.33,53.0,17.490000000000002
7993,WALM089,Southlake,Home and lifestyle,79.0,2.0,28/11/21,15:04:00,Credit card,7.0,0.33,158.0,52.14
7994,WALM084,Schertz,Fashion accessories,44.0,1.0,08/12/23,20:07:00,Credit card,7.0,0.33,44.0,14.520000000000001
7995,WALM032,Tyler,Home and lifestyle,63.0,2.0,16/11/22,18:48:00,Credit card,6.0,0.48,126.0,60.48
7996,WALM058,Port Arthur,Fashion accessories,59.0,3.0,19/11/23,19:45:00,Credit card,6.0,0.33,177.0,58.410000000000004
7997,WALM046,Temple,Home and lifestyle,41.0,1.0,24/11/20,15:48:00,Credit card,5.0,0.48,41.0,19.68
7998,WALM074,Weslaco,Fashion accessories,54.0,3.0,09/11/21,20:10:00,Credit card,4.0,0.33,162.0,53.46
7999,WALM073,Seguin,Home and lifestyle,31.0,3.0,14/11/22,20:15:00,Credit card,3.0,0.33,93.0,30.69
8000,WALM050,Victoria,Fashion accessories,65.0,2.0,01/12/23,15:47:00,Ewallet,5.0,0.48,130.0,62.4
8001,WALM035,San Angelo,Home and lifestyle,66.0,1.0,27/11/22,20:55:00,Credit card,4.0,0.48,66.0,31.68
8002,WALM025,Waco,Fashion accessories,67.0,2.0,22/12/20,18:27:00,Credit card,3.0,0.48,134.0,64.32
8003,WALM075,San Marcos,Home and lifestyle,47.0,1.0,23/11/20,20:19:00,Credit card,6.0,0.33,47.0,15.510000000000002
8004,WALM056,Rowlett,Fashion accessories,51.0,1.0,08/11/20,18:30:00,Credit card,4.0,0.33,51.0,16.830000000000002
8005,WALM056,Rowlett,Home and lifestyle,60.0,2.0,14/11/21,17:50:00,Credit card,6.0,0.33,120.0,39.6
8006,WALM074,Weslaco,Fashion accessories,51.0,3.0,27/12/23,19:53:00,Credit card,4.0,0.33,153.0,50.49
8007,WALM050,Victoria,Home and lifestyle,50.0,3.0,10/11/23,17:07:00,Ewallet,6.0,0.48,150.0,72.0
8008,WALM029,Round Rock,Fashion accessories,27.0,1.0,29/11/22,16:25:00,Credit card,7.0,0.48,27.0,12.959999999999999
8009,WALM003,San Antonio,Home and lifestyle,38.0,2.0,30/12/21,17:56:00,Credit card,3.0,0.48,76.0,36.48
8010,WALM029,Round Rock,Fashion accessories,80.0,1.0,19/11/20,16:59:00,Credit card,3.0,0.48,80.0,38.4
8011,WALM069,Rockwall,Home and lifestyle,58.0,1.0,17/11/23,16:40:00,Credit card,3.0,0.33,58.0,19.14
8012,WALM003,San Antonio,Fashion accessories,23.0,1.0,08/11/20,15:19:00,Credit card,7.0,0.48,23.0,11.04
8013,WALM084,Schertz,Home and lifestyle,45.0,3.0,14/12/22,20:24:00,Credit card,4.0,0.33,135.0,44.550000000000004
8014,WALM030,Richardson,Fashion accessories,74.0,1.0,26/11/22,15:04:00,Credit card,3.0,0.48,74.0,35.519999999999996
8015,WALM035,San Angelo,Home and lifestyle,29.0,1.0,24/12/23,15:37:00,Credit card,7.0,0.48,29.0,13.92
8016,WALM069,Rockwall,Fashion accessories,37.0,3.0,01/12/21,17:54:00,Credit card,6.0,0.33,111.0,36.63
8017,WALM009,Plano,Home and lifestyle,32.0,2.0,03/11/21,17:46:00,Credit card,7.0,0.48,64.0,30.72
8018,WALM032,Tyler,Fashion accessories,51.0,1.0,25/12/20,17:02:00,Credit card,6.0,0.48,51.0,24.48
8019,WALM056,Rowlett,Home and lifestyle,20.0,3.0,21/11/21,17:29:00,Credit card,3.0,0.33,60.0,19.8
8020,WALM084,Schertz,Fashion accessories,69.0,1.0,05/12/22,16:03:00,Credit card,7.0,0.33,69.0,22.77
8021,WALM003,San Antonio,Home and lifestyle,64.0,1.0,27/11/22,20:33:00,Credit card,7.0,0.48,64.0,30.72
8022,WALM038,Sugar Land,Fashion accessories,24.0,3.0,30/11/22,16:34:00,Credit card,6.0,0.48,72.0,34.56
8023,WALM099,Weatherford,Home and lifestyle,15.0,2.0,20/11/20,15:58:00,Credit card,7.0,0.18,30.0,5.3999999999999995
8024,WALM054,Sherman,Fashion accessories,55.0,1.0,05/11/23,16:42:00,Credit card,6.0,0.21,55.0,11.549999999999999
8025,WALM003,San Antonio,Home and lifestyle,65.0,2.0,25/12/23,20:29:00,Credit card,7.0,0.48,130.0,62.4
8026,WALM046,Temple,Fashion accessories,17.0,1.0,20/12/20,15:47:00,Credit card,4.0,0.48,17.0,8.16
8027,WALM055,Waxahachie,Home and lifestyle,56.0,1.0,27/11/23,18:25:00,Credit card,7.0,0.33,56.0,18.48
8028,WALM050,Victoria,Fashion accessories,64.0,2.0,26/11/23,17:31:00,Ewallet,5.0,0.48,128.0,61.44
8029,WALM099,Weatherford,Home and lifestyle,16.0,1.0,09/12/23,15:54:00,Credit card,3.0,0.18,16.0,2.88
8030,WALM075,San Marcos,Fashion accessories,32.0,2.0,22/11/23,16:08:00,Credit card,4.0,0.33,64.0,21.12
8031,WALM056,Rowlett,Home and lifestyle,82.0,2.0,28/11/22,19:03:00,Credit card,4.0,0.33,164.0,54.120000000000005
8032,WALM030,Richardson,Fashion accessories,26.0,2.0,18/11/21,15:06:00,Credit card,7.0,0.48,52.0,24.96
8033,WALM032,Tyler,Home and lifestyle,83.0,3.0,06/12/21,15:31:00,Credit card,4.0,0.48,249.0,119.52
8034,WALM025,Waco,Fashion accessories,59.0,2.0,10/11/23,16:59:00,Credit card,7.0,0.48,118.0,56.64
8035,WALM084,Schertz,Home and lifestyle,73.0,3.0,08/11/21,17:06:00,Credit card,4.0,0.33,219.0,72.27000000000001
8036,WALM075,San Marcos,Fashion accessories,39.0,1.0,20/11/21,18:25:00,Credit card,4.0,0.33,39.0,12.870000000000001
8037,WALM058,Port Arthur,Home and lifestyle,53.0,1.0,30/12/22,16:41:00,Credit card,4.0,0.33,53.0,17.490000000000002
8038,WALM035,San Angelo,Fashion accessories,65.0,1.0,31/12/22,17:19:00,Credit card,3.0,0.48,65.0,31.2
8039,WALM054,Sherman,Home and lifestyle,37.0,1.0,10/11/21,16:44:00,Credit card,3.0,0.21,37.0,7.77
8040,WALM003,San Antonio,Fashion accessories,15.0,3.0,04/12/22,20:46:00,Credit card,5.0,0.48,45.0,21.599999999999998
8041,WALM009,Plano,Home and lifestyle,52.0,1.0,03/12/22,19:30:00,Credit card,7.0,0.48,52.0,24.96
8042,WALM054,Sherman,Fashion accessories,62.0,2.0,21/11/23,15:33:00,Credit card,7.0,0.21,124.0,26.04
8043,WALM038,Sugar Land,Home and lifestyle,45.0,1.0,16/12/21,15:55:00,Credit card,4.0,0.48,45.0,21.599999999999998
8044,WALM046,Temple,Fashion accessories,32.0,1.0,02/12/22,15:17:00,Credit card,6.0,0.48,32.0,15.36
8045,WALM035,San Angelo,Home and lifestyle,64.0,3.0,16/12/23,19:41:00,Credit card,7.0,0.48,192.0,92.16
8046,WALM046,Temple,Fashion accessories,64.0,3.0,12/12/23,15:01:00,Credit card,3.0,0.48,192.0,92.16
8047,WALM009,Plano,Home and lifestyle,16.0,3.0,30/11/20,18:18:00,Credit card,3.0,0.48,48.0,23.04
8048,WALM084,Schertz,Fashion accessories,24.0,3.0,24/11/22,20:19:00,Credit card,7.0,0.33,72.0,23.76
8049,WALM056,Rowlett,Home and lifestyle,38.0,1.0,08/11/23,20:31:00,Credit card,3.0,0.33,38.0,12.540000000000001
8050,WALM074,Weslaco,Fashion accessories,65.0,3.0,01/12/22,20:37:00,Credit card,7.0,0.33,195.0,64.35000000000001
8051,WALM082,Weslaco,Home and lifestyle,34.0,1.0,10/12/21,16:59:00,Credit card,4.0,0.33,34.0,11.22
8052,WALM073,Seguin,Fashion accessories,70.0,3.0,29/11/21,17:48:00,Credit card,4.0,0.33,210.0,69.3
8053,WALM084,Schertz,Home and lifestyle,48.0,1.0,20/12/22,15:31:00,Credit card,5.0,0.33,48.0,15.84
8054,WALM075,San Marcos,Fashion accessories,54.0,3.0,29/12/23,16:14:00,Credit card,5.0,0.33,162.0,53.46
8055,WALM058,Port Arthur,Home and lifestyle,62.0,2.0,13/11/21,18:06:00,Credit card,3.0,0.33,124.0,40.92
8056,WALM003,San Antonio,Fashion accessories,21.0,2.0,22/12/21,18:44:00,Credit card,4.0,0.48,42.0,20.16
8057,WALM082,Weslaco,Home and lifestyle,42.0,1.0,27/12/23,20:30:00,Credit card,5.0,0.33,42.0,13.860000000000001
8058,WALM050,Victoria,Fashion accessories,35.0,1.0,30/11/20,19:16:00,Ewallet,4.0,0.48,35.0,16.8
8059,WALM038,Sugar Land,Home and lifestyle,53.0,1.0,17/12/23,20:31:00,Credit card,5.0,0.48,53.0,25.439999999999998
8060,WALM086,Rosenberg,Fashion accessories,19.0,2.0,29/11/21,20:57:00,Credit card,6.0,0.33,38.0,12.540000000000001
8061,WALM073,Seguin,Home and lifestyle,44.0,1.0,09/12/22,15:40:00,Credit card,3.0,0.33,44.0,14.520000000000001
8062,WALM032,Tyler,Fashion accessories,53.0,1.0,26/12/21,21:00:00,Credit card,4.0,0.48,53.0,25.439999999999998
8063,WALM087,Waxahachie,Home and lifestyle,56.0,3.0,26/11/23,20:32:00,Credit card,6.0,0.33,168.0,55.440000000000005
8064,WALM032,Tyler,Fashion accessories,20.0,2.0,26/11/20,20:12:00,Credit card,6.0,0.48,40.0,19.2
8065,WALM086,Rosenberg,Home and lifestyle,50.0,2.0,15/12/20,19:59:00,Credit card,4.0,0.33,100.0,33.0
8066,WALM082,Weslaco,Fashion accessories,57.0,2.0,11/12/20,18:24:00,Credit card,3.0,0.33,114.0,37.620000000000005
8067,WALM089,Southlake,Home and lifestyle,80.0,2.0,18/11/23,19:53:00,Credit card,3.0,0.33,160.0,52.800000000000004
8068,WALM035,San Angelo,Fashion accessories,85.0,2.0,15/12/20,20:24:00,Credit card,7.0,0.48,170.0,81.6
8069,WALM086,Rosenberg,Home and lifestyle,77.0,1.0,27/11/20,18:32:00,Credit card,6.0,0.33,77.0,25.41
8070,WALM099,Weatherford,Fashion accessories,80.0,2.0,19/12/23,17:26:00,Credit card,4.0,0.18,160.0,28.799999999999997
8071,WALM089,Southlake,Home and lifestyle,80.0,1.0,02/11/22,16:28:00,Credit card,4.0,0.33,80.0,26.400000000000002
8072,WALM074,Weslaco,Fashion accessories,40.0,1.0,19/11/21,16:04:00,Credit card,7.0,0.33,40.0,13.200000000000001
8073,WALM069,Rockwall,Home and lifestyle,65.0,1.0,03/11/21,17:46:00,Credit card,6.0,0.33,65.0,21.45
8074,WALM046,Temple,Fashion accessories,64.0,2.0,13/11/22,20:34:00,Credit card,7.0,0.48,128.0,61.44
8075,WALM046,Temple,Home and lifestyle,42.0,2.0,05/12/22,18:58:00,Credit card,7.0,0.48,84.0,40.32
8076,WALM082,Weslaco,Fashion accessories,20.0,1.0,02/11/23,15:31:00,Credit card,3.0,0.33,20.0,6.6000000000000005
8077,WALM030,Richardson,Home and lifestyle,23.0,1.0,22/11/22,19:10:00,Credit card,6.0,0.48,23.0,11.04
8078,WALM082,Weslaco,Fashion accessories,27.0,1.0,29/12/20,15:16:00,Credit card,3.0,0.33,27.0,8.91
8079,WALM099,Weatherford,Home and lifestyle,24.0,3.0,11/12/21,15:40:00,Credit card,4.0,0.18,72.0,12.959999999999999
8080,WALM086,Rosenberg,Fashion accessories,61.0,2.0,28/11/22,18:49:00,Credit card,5.0,0.33,122.0,40.260000000000005
8081,WALM038,Sugar Land,Home and lifestyle,46.0,2.0,18/12/23,17:37:00,Credit card,6.0,0.48,92.0,44.16
8082,WALM058,Port Arthur,Fashion accessories,70.0,2.0,31/12/21,19:45:00,Credit card,5.0,0.33,140.0,46.2
8083,WALM025,Waco,Home and lifestyle,72.0,2.0,13/12/21,20:09:00,Credit card,6.0,0.48,144.0,69.12
8084,WALM069,Rockwall,Fashion accessories,29.0,1.0,29/12/21,15:15:00,Credit card,4.0,0.33,29.0,9.57
8085,WALM073,Seguin,Home and lifestyle,29.0,2.0,06/11/21,19:36:00,Credit card,5.0,0.33,58.0,19.14
8086,WALM035,San Angelo,Fashion accessories,67.0,1.0,26/11/23,19:26:00,Credit card,5.0,0.48,67.0,32.16
8087,WALM082,Weslaco,Home and lifestyle,31.0,2.0,26/12/23,15:14:00,Credit card,7.0,0.33,62.0,20.46
8088,WALM056,Rowlett,Fashion accessories,79.0,1.0,26/12/22,17:39:00,Credit card,6.0,0.33,79.0,26.07
8089,WALM029,Round Rock,Home and lifestyle,63.0,3.0,21/12/21,19:34:00,Credit card,3.0,0.48,189.0,90.72
8090,WALM025,Waco,Fashion accessories,23.0,3.0,25/11/20,17:30:00,Credit card,6.0,0.48,69.0,33.12
8091,WALM038,Sugar Land,Home and lifestyle,53.0,1.0,29/12/20,15:48:00,Credit card,7.0,0.48,53.0,25.439999999999998
8092,WALM084,Schertz,Fashion accessories,38.0,3.0,07/12/23,15:19:00,Credit card,7.0,0.33,114.0,37.620000000000005
8093,WALM038,Sugar Land,Home and lifestyle,47.0,1.0,21/11/22,20:26:00,Credit card,7.0,0.48,47.0,22.56
8094,WALM099,Weatherford,Fashion accessories,51.0,3.0,19/12/23,17:57:00,Credit card,3.0,0.18,153.0,27.54
8095,WALM035,San Angelo,Home and lifestyle,38.0,2.0,17/12/21,17:43:00,Credit card,3.0,0.48,76.0,36.48
8096,WALM065,Texas City,Fashion accessories,22.0,1.0,16/12/20,18:17:00,Credit card,3.0,0.33,22.0,7.260000000000001
8097,WALM065,Texas City,Home and lifestyle,26.0,3.0,01/12/22,20:34:00,Credit card,7.0,0.33,78.0,25.740000000000002
8098,WALM089,Southlake,Fashion accessories,33.0,3.0,03/11/22,17:52:00,Credit card,5.0,0.33,99.0,32.67
8099,WALM082,Weslaco,Home and lifestyle,43.0,2.0,02/12/23,20:10:00,Credit card,7.0,0.33,86.0,28.380000000000003
8100,WALM082,Weslaco,Fashion accessories,16.0,3.0,25/12/23,19:10:00,Credit card,4.0,0.33,48.0,15.84
8101,WALM058,Port Arthur,Home and lifestyle,50.0,3.0,22/11/23,16:33:00,Credit card,5.0,0.33,150.0,49.5
8102,WALM075,San Marcos,Fashion accessories,55.0,1.0,22/12/23,10:39:00,Credit card,7.0,0.33,55.0,18.150000000000002
8103,WALM029,Round Rock,Home and lifestyle,41.0,3.0,26/11/21,16:23:00,Credit card,4.0,0.48,123.0,59.04
8104,WALM082,Weslaco,Fashion accessories,60.0,2.0,17/12/21,15:39:00,Credit card,4.0,0.33,120.0,39.6
8105,WALM086,Rosenberg,Home and lifestyle,63.0,1.0,05/11/21,14:45:00,Credit card,4.0,0.33,63.0,20.790000000000003
8106,WALM074,Weslaco,Fashion accessories,64.0,2.0,09/12/21,7:59:00,Credit card,4.0,0.33,128.0,42.24
8107,WALM073,Seguin,Home and lifestyle,31.0,2.0,19/11/20,8:03:00,Credit card,7.0,0.33,62.0,20.46
8108,WALM055,Waxahachie,Fashion accessories,76.0,2.0,17/12/20,11:12:00,Credit card,6.0,0.33,152.0,50.160000000000004
8109,WALM055,Waxahachie,Home and lifestyle,46.0,3.0,26/12/21,11:12:00,Credit card,5.0,0.33,138.0,45.54
8110,WALM075,San Marcos,Fashion accessories,64.0,2.0,10/12/23,16:20:00,Credit card,3.0,0.33,128.0,42.24
8111,WALM075,San Marcos,Home and lifestyle,61.0,2.0,01/12/20,6:28:00,Credit card,6.0,0.33,122.0,40.260000000000005
8112,WALM029,Round Rock,Fashion accessories,67.0,3.0,10/11/21,10:01:00,Credit card,5.0,0.48,201.0,96.47999999999999
8113,WALM009,Plano,Home and lifestyle,37.0,1.0,31/12/22,7:08:00,Credit card,3.0,0.48,37.0,17.759999999999998
8114,WALM032,Tyler,Fashion accessories,35.0,3.0,06/11/20,7:48:00,Credit card,5.0,0.48,105.0,50.4
8115,WALM050,Victoria,Home and lifestyle,78.0,3.0,20/12/22,15:05:00,Ewallet,6.0,0.48,234.0,112.32
8116,WALM038,Sugar Land,Fashion accessories,74.0,2.0,13/11/20,14:14:00,Credit card,3.0,0.48,148.0,71.03999999999999
8117,WALM089,Southlake,Home and lifestyle,84.0,2.0,16/11/20,6:28:00,Credit card,3.0,0.33,168.0,55.440000000000005
8118,WALM009,Plano,Fashion accessories,54.0,3.0,04/11/23,8:05:00,Credit card,3.0,0.48,162.0,77.75999999999999
8119,WALM069,Rockwall,Home and lifestyle,80.0,3.0,02/12/23,15:22:00,Credit card,4.0,0.33,240.0,79.2
8120,WALM089,Southlake,Fashion accessories,42.0,3.0,18/11/23,14:27:00,Credit card,6.0,0.33,126.0,41.580000000000005
8121,WALM089,Southlake,Home and lifestyle,39.0,1.0,20/11/22,8:56:00,Credit card,6.0,0.33,39.0,12.870000000000001
8122,WALM009,Plano,Fashion accessories,62.0,3.0,13/11/21,8:47:00,Credit card,4.0,0.48,186.0,89.28
8123,WALM030,Richardson,Home and lifestyle,19.0,1.0,22/12/21,10:18:00,Credit card,7.0,0.48,19.0,9.12
8124,WALM055,Waxahachie,Fashion accessories,16.0,2.0,14/12/20,8:40:00,Credit card,7.0,0.33,32.0,10.56
8125,WALM084,Schertz,Home and lifestyle,59.0,3.0,09/12/23,9:28:00,Credit card,6.0,0.33,177.0,58.410000000000004
8126,WALM075,San Marcos,Fashion accessories,71.0,1.0,04/11/22,15:20:00,Credit card,7.0,0.33,71.0,23.43
8127,WALM065,Texas City,Home and lifestyle,45.0,2.0,17/12/22,10:27:00,Credit card,6.0,0.33,90.0,29.700000000000003
8128,WALM032,Tyler,Fashion accessories,66.0,2.0,23/12/23,10:21:00,Credit card,5.0,0.48,132.0,63.36
8129,WALM087,Waxahachie,Home and lifestyle,25.0,2.0,28/12/20,6:36:00,Credit card,3.0,0.33,50.0,16.5
8130,WALM035,San Angelo,Fashion accessories,51.0,3.0,13/12/23,12:32:00,Credit card,7.0,0.48,153.0,73.44
8131,WALM099,Weatherford,Home and lifestyle,54.0,1.0,18/11/23,10:42:00,Credit card,5.0,0.18,54.0,9.719999999999999
8132,WALM084,Schertz,Fashion accessories,19.0,1.0,20/12/20,14:46:00,Credit card,5.0,0.33,19.0,6.2700000000000005
8133,WALM054,Sherman,Home and lifestyle,67.0,2.0,03/12/23,8:33:00,Credit card,3.0,0.21,134.0,28.14
8134,WALM050,Victoria,Fashion accessories,47.0,1.0,01/12/22,13:24:00,Ewallet,6.0,0.48,47.0,22.56
8135,WALM069,Rockwall,Home and lifestyle,31.0,2.0,26/12/23,11:23:00,Credit card,5.0,0.33,62.0,20.46
8136,WALM058,Port Arthur,Fashion accessories,36.0,3.0,13/11/22,14:42:00,Credit card,6.0,0.33,108.0,35.64
8137,WALM073,Seguin,Home and lifestyle,84.0,2.0,31/12/22,13:30:00,Credit card,5.0,0.33,168.0,55.440000000000005
